# Exported mask 'geometry' on 23-Jun-2016 08:38:35.000038
# Product name: S2A_OPER_MTD_SAFL1C_PDMC_20160607T085006_R135_V20160606T081644_20160606T081644
# Product file location: /home/dgriffith/Downloads/S2Image/S2A_OPER_PRD_MSIL1C_PDMC_20160607T085006_R135_V20160606T081644_20160606T081644.SAFE/S2A_OPER_MTD_SAFL1C_PDMC_20160607T085006_R135_V20160606T081644_20160606T081644.xml

# Wavelength:				443.0	490.0	560.0	665.0	705.0	740.0	783.0	842.0	865.0	945.0	1375.0	1610.0	2190.0	0.0	0.0	0.0	0.0	0.0
# Solar flux:				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pixel-X	Pixel-Y	Longitude	Latitude	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B10	B11	B12	sun_zenith	sun_azimuth	view_zenith	view_azimuth	DarkInB8A
13789.5	13476.5	28.373255318883036	-25.624045706172723	1583	1244	947	675	673	625	606	524	525	176	10	175	93	54.94017	30.726624	5.8836136	84.344475	1.0
13790.5	13476.5	28.373354897629895	-25.624044770213253	1583	1239	963	670	645	623	606	520	523	176	10	175	93	54.940125	30.726528	5.882887	84.33958	1.0
13791.5	13476.5	28.37345447637181	-25.624043834185965	1583	1242	958	666	645	623	606	514	523	176	10	175	93	54.94008	30.726433	5.8821597	84.33468	1.0
13792.5	13476.5	28.373554055108777	-25.624042898090845	1583	1242	978	659	644	632	606	520	520	176	10	175	91	54.940033	30.726337	5.881433	84.32979	1.0
13793.5	13476.5	28.3736536338408	-25.62404196192791	1583	1225	961	655	644	632	606	526	520	176	10	175	91	54.939987	30.726242	5.8807063	84.32489	1.0
13794.5	13476.5	28.373753212567884	-25.624041025697153	1580	1239	965	672	655	638	620	535	549	179	5	184	92	54.93994	30.726145	5.879979	84.31999	1.0
13795.5	13476.5	28.37385279129002	-25.62404008939857	1580	1238	962	668	655	638	620	549	549	179	5	184	92	54.93989	30.72605	5.8792524	84.3151	1.0
13796.5	13476.5	28.37395237000721	-25.62403915303217	1580	1229	953	667	662	623	621	541	543	179	5	184	94	54.939846	30.725954	5.8785257	84.3102	1.0
13797.5	13476.5	28.374051948719455	-25.62403821659795	1580	1237	953	665	662	623	621	526	543	179	5	184	94	54.9398	30.725859	5.8777986	84.305305	1.0
13798.5	13476.5	28.374151527426754	-25.6240372800959	1580	1239	955	671	656	638	621	542	517	179	5	186	90	54.939754	30.725761	5.877072	84.300415	1.0
13799.5	13476.5	28.37425110612911	-25.624036343526033	1580	1237	955	670	656	638	621	542	517	179	5	186	90	54.93971	30.725666	5.8763447	84.29552	1.0
13800.5	13476.5	28.37435068482651	-25.624035406888343	1574	1236	957	671	623	643	622	532	514	193	6	179	88	54.939663	30.72557	5.875618	84.29062	1.0
13801.5	13476.5	28.374450263518966	-25.62403447018283	1574	1226	950	672	623	643	622	532	514	193	6	179	88	54.939617	30.725475	5.8748913	84.28573	1.0
13802.5	13476.5	28.37454984220648	-25.624033533409495	1574	1220	961	659	642	631	627	540	536	193	6	174	95	54.93957	30.725378	5.874164	84.28083	1.0
13803.5	13476.5	28.37464942088904	-25.624032596568338	1574	1243	966	663	642	631	627	534	536	193	6	174	95	54.939526	30.725283	5.8734374	84.27593	1.0
13752.5	13477.5	28.369571931368696	-25.624170566359812	1582	1236	942	665	636	647	634	530	550	186	12	182	87	54.941956	30.73013	5.9104795	84.49298	1.0
13753.5	13477.5	28.369671510373017	-25.624169632906014	1582	1234	949	665	636	647	634	543	550	186	12	182	87	54.941906	30.730034	5.909752	84.48821	1.0
13754.5	13477.5	28.36977108937241	-25.62416869938439	1582	1230	939	671	643	628	636	544	555	186	12	178	89	54.94186	30.729939	5.9090247	84.483444	1.0
13755.5	13477.5	28.369870668366868	-25.624167765794944	1582	1232	943	671	643	628	636	527	555	186	12	178	89	54.941814	30.729841	5.908297	84.478676	1.0
13756.5	13477.5	28.3699702473564	-25.62416683213768	1582	1227	961	649	646	633	624	533	508	186	12	175	93	54.94177	30.729746	5.9075694	84.47391	1.0
13757.5	13477.5	28.370069826340995	-25.62416589841259	1582	1221	946	657	646	633	624	535	508	186	12	175	93	54.941723	30.72965	5.906842	84.46914	1.0
13758.5	13477.5	28.370169405320656	-25.624164964619673	1571	1241	934	668	644	633	616	530	518	188	17	170	94	54.941677	30.729555	5.9061146	84.46438	1.0
13759.5	13477.5	28.37026898429539	-25.624164030758934	1571	1237	963	666	644	633	616	523	518	188	17	170	94	54.94163	30.72946	5.905387	84.45961	1.0
13760.5	13477.5	28.370368563265195	-25.62416309683038	1571	1244	956	671	643	621	612	525	515	188	17	176	95	54.941586	30.729362	5.9046597	84.45484	1.0
13761.5	13477.5	28.370468142230063	-25.624162162833997	1571	1220	950	664	643	621	612	525	515	188	17	176	95	54.94154	30.729267	5.903932	84.45007	1.0
13762.5	13477.5	28.370567721189996	-25.624161228769793	1571	1260	959	666	645	612	616	532	516	188	17	186	86	54.941494	30.729172	5.9032044	84.445305	1.0
13763.5	13477.5	28.370667300144998	-25.62416029463776	1571	1241	961	671	645	612	616	522	516	188	17	186	86	54.941444	30.729076	5.9024773	84.44054	1.0
13764.5	13477.5	28.370766879095058	-25.624159360437915	1578	1219	958	664	645	623	617	514	513	183	11	177	86	54.9414	30.72898	5.9017496	84.435776	1.0
13765.5	13477.5	28.370866458040197	-25.62415842617024	1578	1245	950	678	645	623	617	516	513	183	11	177	86	54.941353	30.728884	5.9010224	84.43101	1.0
13766.5	13477.5	28.37096603698039	-25.624157491834747	1578	1238	957	668	656	642	618	523	518	183	11	171	80	54.941307	30.728788	5.900295	84.42624	1.0
13767.5	13477.5	28.371065615915658	-25.624156557431427	1578	1234	964	672	656	642	618	527	518	183	11	171	80	54.94126	30.728693	5.899567	84.42147	1.0
13768.5	13477.5	28.371165194845986	-25.624155622960288	1578	1238	973	656	669	643	626	529	532	183	11	165	81	54.941216	30.728596	5.89884	84.4167	1.0
13769.5	13477.5	28.371264773771376	-25.62415468842132	1578	1215	961	662	669	643	626	522	532	183	11	165	81	54.94117	30.7285	5.8981123	84.411934	1.0
13770.5	13477.5	28.371364352691835	-25.624153753814536	1591	1232	962	675	678	646	609	534	526	185	9	162	83	54.941124	30.728405	5.8973846	84.407166	1.0
13771.5	13477.5	28.371463931607355	-25.62415281913993	1591	1219	978	682	678	646	609	540	526	185	9	162	83	54.94108	30.72831	5.8966575	84.402405	1.0
13772.5	13477.5	28.371563510517937	-25.624151884397495	1591	1239	978	681	684	657	617	523	540	185	9	174	86	54.94103	30.728214	5.89593	84.39764	1.0
13773.5	13477.5	28.371663089423578	-25.624150949587243	1591	1236	964	690	684	657	617	519	540	185	9	174	86	54.940983	30.728117	5.895202	84.39287	1.0
13774.5	13477.5	28.37176266832429	-25.624150014709166	1591	1250	972	680	684	648	638	543	546	185	9	180	92	54.940937	30.728022	5.894475	84.3881	1.0
13775.5	13477.5	28.371862247220058	-25.624149079763267	1591	1245	993	685	684	648	638	548	546	185	9	180	92	54.94089	30.727926	5.8937473	84.38333	1.0
13776.5	13477.5	28.37196182611089	-25.624148144749544	1584	1241	977	681	687	654	644	541	531	177	15	168	87	54.940845	30.72783	5.8930197	84.37856	1.0
13777.5	13477.5	28.372061404996785	-25.624147209668003	1584	1238	966	683	687	654	644	545	531	177	15	168	87	54.9408	30.727734	5.8922925	84.3738	1.0
13778.5	13477.5	28.372160983877738	-25.624146274518633	1584	1243	980	676	685	645	634	539	526	177	15	169	92	54.940754	30.727638	5.891565	84.36903	1.0
13779.5	13477.5	28.372260562753755	-25.624145339301446	1584	1245	976	669	685	645	634	523	526	177	15	169	92	54.94071	30.727543	5.890837	84.364265	1.0
13780.5	13477.5	28.372360141624828	-25.624144404016434	1584	1242	978	666	659	642	629	528	533	177	15	169	88	54.940662	30.727448	5.89011	84.3595	1.0
13781.5	13477.5	28.37245972049097	-25.624143468663597	1584	1237	974	662	659	642	629	543	533	177	15	169	88	54.940613	30.727352	5.8893824	84.35473	1.0
13782.5	13477.5	28.37255929935216	-25.62414253324294	1572	1231	970	674	676	647	619	541	540	185	10	169	85	54.940567	30.727255	5.888655	84.34996	1.0
13783.5	13477.5	28.372658878208412	-25.624141597754463	1572	1240	970	682	676	647	619	529	540	185	10	169	85	54.94052	30.72716	5.8879275	84.3452	1.0
13784.5	13477.5	28.372758457059728	-25.62414066219816	1572	1227	964	682	658	649	616	534	545	185	10	170	92	54.940475	30.727064	5.8872	84.34043	1.0
13785.5	13477.5	28.372858035906102	-25.624139726574036	1572	1241	956	668	658	649	616	542	545	185	10	170	92	54.94043	30.726969	5.8864727	84.33566	1.0
13786.5	13477.5	28.372957614747527	-25.62413879088209	1572	1223	948	667	655	632	621	527	526	185	10	170	93	54.940384	30.726871	5.885745	84.330894	1.0
13787.5	13477.5	28.373057193584014	-25.624137855122317	1572	1253	961	666	655	632	621	535	526	185	10	170	93	54.94034	30.726776	5.8850174	84.326126	1.0
13788.5	13477.5	28.373156772415562	-25.62413691929473	1583	1227	953	665	673	625	606	527	525	176	10	175	93	54.940292	30.72668	5.88429	84.32136	1.0
13789.5	13477.5	28.373256351242166	-25.624135983399313	1583	1244	955	669	673	625	606	525	525	176	10	175	93	54.940247	30.726585	5.8835626	84.3166	1.0
13790.5	13477.5	28.373355930063823	-25.624135047436077	1583	1241	969	663	645	623	606	518	523	176	10	175	93	54.940197	30.72649	5.882835	84.31183	1.0
13791.5	13477.5	28.373455508880543	-25.62413411140502	1583	1230	959	667	645	623	606	514	523	176	10	175	93	54.94015	30.726393	5.8821077	84.30706	1.0
13792.5	13477.5	28.373555087692313	-25.624133175306138	1583	1224	963	666	644	632	606	520	520	176	10	175	91	54.940105	30.726297	5.88138	84.30229	1.0
13793.5	13477.5	28.373654666499142	-25.62413223913944	1583	1223	962	663	644	632	606	532	520	176	10	175	91	54.94006	30.726202	5.8806524	84.29752	1.0
13794.5	13477.5	28.373754245301026	-25.62413130290491	1580	1236	948	668	655	638	620	532	549	179	5	184	92	54.940014	30.726107	5.8799253	84.292755	1.0
13795.5	13477.5	28.37385382409796	-25.624130366602564	1580	1235	954	668	655	638	620	534	549	179	5	184	92	54.93997	30.72601	5.8791976	84.287994	1.0
13796.5	13477.5	28.373953402889953	-25.624129430232394	1580	1225	952	676	662	623	621	524	543	179	5	184	94	54.939922	30.725914	5.87847	84.283226	1.0
13797.5	13477.5	28.374052981677	-25.6241284937944	1580	1231	940	667	662	623	621	522	543	179	5	184	94	54.939877	30.725819	5.877743	84.27846	1.0
13798.5	13477.5	28.3741525604591	-25.624127557288585	1580	1229	959	664	656	638	621	552	517	179	5	186	90	54.93983	30.725723	5.877015	84.27369	1.0
13799.5	13477.5	28.37425213923625	-25.62412662071495	1580	1240	961	675	656	638	621	533	517	179	5	186	90	54.93978	30.725628	5.876288	84.26892	1.0
13800.5	13477.5	28.374351718008462	-25.624125684073483	1574	1239	945	669	623	643	622	525	514	193	6	179	88	54.939735	30.72553	5.8755603	84.26415	1.0
13801.5	13477.5	28.37445129677572	-25.624124747364203	1574	1218	944	670	623	643	622	535	514	193	6	179	88	54.93969	30.725435	5.8748326	84.259384	1.0
13802.5	13477.5	28.374550875538034	-25.6241238105871	1574	1233	962	676	642	631	627	538	536	193	6	174	95	54.939644	30.72534	5.8741055	84.25462	1.0
13803.5	13477.5	28.374650454295402	-25.624122873742174	1574	1241	935	662	642	631	627	526	536	193	6	174	95	54.939598	30.725245	5.873378	84.249855	1.0
13752.5	13478.5	28.36957296096507	-25.62426084372442	1582	1237	946	664	642	636	626	530	536	186	12	181	91	54.942028	30.73009	5.9104514	84.46035	1.0
13753.5	13478.5	28.369672540044196	-25.624259910266865	1582	1229	952	674	642	636	626	544	536	186	12	181	91	54.941982	30.729994	5.9097233	84.45571	1.0
13754.5	13478.5	28.369772119118387	-25.624258976741487	1582	1220	955	660	638	634	622	540	547	186	12	170	89	54.941936	30.729898	5.908995	84.45107	1.0
13755.5	13478.5	28.36987169818765	-25.624258043148288	1582	1225	954	677	638	634	622	523	547	186	12	170	89	54.94189	30.729803	5.908267	84.446434	1.0
13756.5	13478.5	28.369971277251985	-25.62425710948726	1582	1228	962	654	643	634	610	523	550	186	12	178	89	54.941845	30.729708	5.907539	84.441795	1.0
13757.5	13478.5	28.370070856311383	-25.62425617575841	1582	1206	960	662	643	634	610	529	550	186	12	178	89	54.9418	30.72961	5.9068108	84.43716	1.0
13758.5	13478.5	28.37017043536585	-25.62425524196174	1571	1221	952	667	644	635	610	533	539	188	17	167	91	54.94175	30.729515	5.9060826	84.43252	1.0
13759.5	13478.5	28.370270014415386	-25.624254308097242	1571	1230	963	656	644	635	610	525	539	188	17	167	91	54.941704	30.72942	5.9053545	84.42788	1.0
13760.5	13478.5	28.37036959345999	-25.62425337416493	1571	1228	954	681	637	635	601	524	513	188	17	166	85	54.941658	30.729324	5.904627	84.42324	1.0
13761.5	13478.5	28.37046917249966	-25.624252440164792	1571	1220	962	674	637	635	601	527	513	188	17	166	85	54.941612	30.729227	5.9038987	84.4186	1.0
13762.5	13478.5	28.3705687515344	-25.624251506096822	1571	1228	953	662	637	621	602	533	514	188	17	164	86	54.941566	30.729132	5.9031706	84.41396	1.0
13763.5	13478.5	28.3706683305642	-25.62425057196104	1571	1226	932	659	637	621	602	523	514	188	17	164	86	54.94152	30.729036	5.9024425	84.409325	1.0
13764.5	13478.5	28.370767909589073	-25.624249637757426	1578	1231	955	678	638	615	614	516	525	183	11	165	85	54.941475	30.728941	5.9017143	84.404686	1.0
13765.5	13478.5	28.370867488609008	-25.624248703485996	1578	1226	958	678	638	615	614	524	525	183	11	165	85	54.94143	30.728846	5.900986	84.40005	1.0
13766.5	13478.5	28.370967067624004	-25.62424776914674	1578	1238	962	662	645	618	616	523	536	183	11	168	80	54.941383	30.728748	5.900258	84.39541	1.0
13767.5	13478.5	28.37106664663407	-25.624246834739665	1578	1218	961	670	645	618	616	517	536	183	11	168	80	54.941334	30.728653	5.89953	84.39077	1.0
13768.5	13478.5	28.371166225639207	-25.62424590026476	1578	1235	962	667	647	638	599	524	514	183	11	166	80	54.941288	30.728558	5.898802	84.38613	1.0
13769.5	13478.5	28.3712658046394	-25.624244965722035	1578	1232	958	658	647	638	599	523	514	183	11	166	80	54.941242	30.728462	5.8980737	84.38149	1.0
13770.5	13478.5	28.37136538363466	-25.624244031111488	1591	1213	951	668	653	641	605	523	513	185	9	165	82	54.941196	30.728365	5.8973455	84.376854	1.0
13771.5	13478.5	28.37146496262498	-25.62424309643312	1591	1230	965	668	653	641	605	519	513	185	9	165	82	54.94115	30.72827	5.8966174	84.372215	1.0
13772.5	13478.5	28.37156454161037	-25.62424216168693	1591	1240	972	672	660	641	606	515	527	185	9	178	87	54.941105	30.728174	5.8958893	84.36758	1.0
13773.5	13478.5	28.371664120590815	-25.62424122687291	1591	1238	960	670	660	641	606	520	527	185	9	178	87	54.94106	30.728079	5.895161	84.36294	1.0
13774.5	13478.5	28.371763699566326	-25.62424029199107	1591	1236	984	666	682	652	609	542	538	185	9	176	86	54.941013	30.727983	5.894433	84.3583	1.0
13775.5	13478.5	28.371863278536896	-25.624239357041407	1591	1232	991	666	682	652	609	546	538	185	9	176	86	54.940968	30.727886	5.893705	84.35366	1.0
13776.5	13478.5	28.371962857502535	-25.62423842202393	1584	1228	975	672	700	658	620	536	540	177	15	168	88	54.940918	30.72779	5.8929768	84.34902	1.0
13777.5	13478.5	28.372062436463228	-25.624237486938615	1584	1261	981	681	700	658	620	532	540	177	15	168	88	54.940872	30.727695	5.8922486	84.34438	1.0
13778.5	13478.5	28.372162015418983	-25.62423655178549	1584	1254	984	682	691	633	631	537	542	177	15	169	92	54.940826	30.7276	5.8915205	84.339745	1.0
13779.5	13478.5	28.372261594369803	-25.624235616564533	1584	1229	974	672	691	633	631	535	542	177	15	169	92	54.94078	30.727503	5.890793	84.335106	1.0
13780.5	13478.5	28.37236117331568	-25.62423468127576	1584	1240	974	665	676	639	625	534	523	177	15	168	87	54.940735	30.727407	5.8900647	84.33047	1.0
13781.5	13478.5	28.372460752256618	-25.624233745919163	1584	1234	970	665	676	639	625	531	523	177	15	168	87	54.94069	30.727312	5.8893366	84.32583	1.0
13782.5	13478.5	28.37256033119262	-25.624232810494735	1572	1224	962	672	670	638	618	529	506	185	10	167	87	54.940643	30.727217	5.8886085	84.32119	1.0
13783.5	13478.5	28.372659910123673	-25.624231875002497	1572	1231	979	676	670	638	618	529	506	185	10	167	87	54.940598	30.727121	5.8878803	84.31655	1.0
13784.5	13478.5	28.372759489049788	-25.62423093944243	1572	1215	974	675	660	629	617	537	528	185	10	161	91	54.94055	30.727024	5.887152	84.31191	1.0
13785.5	13478.5	28.372859067970964	-25.62423000381454	1572	1229	953	674	660	629	617	534	528	185	10	161	91	54.940502	30.726929	5.886424	84.307274	1.0
13786.5	13478.5	28.372958646887195	-25.624229068118826	1572	1233	961	680	658	636	619	510	537	185	10	168	93	54.940456	30.726833	5.885696	84.302635	1.0
13787.5	13478.5	28.373058225798488	-25.624228132355288	1572	1257	970	680	658	636	619	533	537	185	10	168	93	54.94041	30.726738	5.884968	84.298	1.0
13788.5	13478.5	28.373157804704835	-25.624227196523933	1583	1227	957	663	643	626	604	520	519	176	10	175	89	54.940365	30.72664	5.8842397	84.29336	1.0
13789.5	13478.5	28.37325738360624	-25.624226260624752	1583	1223	949	662	643	626	604	522	519	176	10	175	89	54.94032	30.726545	5.8835115	84.28872	1.0
13790.5	13478.5	28.373356962502704	-25.62422532465775	1583	1248	953	674	630	627	615	516	515	176	10	169	89	54.940273	30.72645	5.8827834	84.28408	1.0
13791.5	13478.5	28.37345654139422	-25.624224388622924	1583	1240	950	676	630	627	615	515	515	176	10	169	89	54.940228	30.726355	5.8820553	84.27944	1.0
13792.5	13478.5	28.373556120280796	-25.62422345252028	1583	1251	940	674	653	623	608	524	512	176	10	176	94	54.94018	30.72626	5.881327	84.274796	1.0
13793.5	13478.5	28.373655699162423	-25.624222516349803	1583	1235	956	670	653	623	608	530	512	176	10	176	94	54.940136	30.726162	5.880599	84.27016	1.0
13794.5	13478.5	28.373755278039106	-25.624221580111513	1580	1228	955	667	654	640	618	527	539	179	5	176	93	54.940086	30.726067	5.879871	84.26552	1.0
13795.5	13478.5	28.37385485691085	-25.624220643805394	1580	1225	948	678	654	640	618	515	539	179	5	176	93	54.94004	30.725971	5.8791428	84.26088	1.0
13796.5	13478.5	28.373954435777645	-25.624219707431457	1580	1228	946	678	649	655	606	528	529	179	5	183	93	54.939995	30.725876	5.8784146	84.25624	1.0
13797.5	13478.5	28.37405401463949	-25.624218770989696	1580	1243	946	659	649	655	606	534	529	179	5	183	93	54.93995	30.725779	5.8776865	84.2516	1.0
13798.5	13478.5	28.3741535934964	-25.624217834480113	1580	1231	941	685	644	629	610	534	523	179	5	187	91	54.939903	30.725683	5.876959	84.24696	1.0
13799.5	13478.5	28.37425317234835	-25.624216897902702	1580	1223	946	669	644	629	610	532	523	179	5	187	91	54.939857	30.725588	5.8762307	84.242325	1.0
13800.5	13478.5	28.37435275119536	-25.624215961257477	1574	1219	952	674	655	614	611	529	524	193	6	176	91	54.93981	30.725492	5.8755026	84.237686	1.0
13801.5	13478.5	28.37445233003742	-25.624215024544423	1574	1221	955	665	655	614	611	525	524	193	6	176	91	54.939766	30.725395	5.8747745	84.23305	1.0
13802.5	13478.5	28.374551908874537	-25.62421408776355	1574	1234	946	667	649	618	603	534	534	193	6	176	93	54.93972	30.7253	5.8740463	84.22841	1.0
13803.5	13478.5	28.374651487706704	-25.624213150914855	1574	1229	946	658	649	618	603	542	534	193	6	176	93	54.93967	30.725204	5.873318	84.22377	1.0
13752.5	13479.5	28.369573990566373	-25.624351121087884	1582	1234	952	657	642	636	626	534	536	186	12	181	91	54.942104	30.730051	5.9104233	84.42773	1.0
13753.5	13479.5	28.3696735697203	-25.624350187626572	1582	1236	948	668	642	636	626	532	536	186	12	181	91	54.942055	30.729956	5.9096947	84.42322	1.0
13754.5	13479.5	28.3697731488693	-25.62434925409744	1582	1225	942	668	638	634	622	521	547	186	12	170	89	54.94201	30.729858	5.908966	84.41871	1.0
13755.5	13479.5	28.369872728013362	-25.624348320500474	1582	1224	957	669	638	634	622	514	547	186	12	170	89	54.941963	30.729763	5.9082375	84.41419	1.0
13756.5	13479.5	28.369972307152498	-25.62434738683569	1582	1223	954	656	643	634	610	547	550	186	12	178	89	54.941917	30.729668	5.9075084	84.40968	1.0
13757.5	13479.5	28.370071886286702	-25.624346453103087	1582	1221	954	666	643	634	610	528	550	186	12	178	89	54.94187	30.729572	5.90678	84.405174	1.0
13758.5	13479.5	28.370171465415975	-25.624345519302654	1571	1217	949	681	644	635	610	512	539	188	17	167	91	54.941826	30.729477	5.906051	84.400665	1.0
13759.5	13479.5	28.370271044540313	-25.624344585434407	1571	1214	957	652	644	635	610	520	539	188	17	167	91	54.94178	30.72938	5.9053226	84.39616	1.0
13760.5	13479.5	28.37037062365972	-25.62434365149833	1571	1223	957	678	637	635	601	524	513	188	17	166	85	54.941734	30.729284	5.9045935	84.39164	1.0
13761.5	13479.5	28.370470202774197	-25.624342717494432	1571	1227	962	644	637	635	601	526	513	188	17	166	85	54.94169	30.729189	5.903865	84.38713	1.0
13762.5	13479.5	28.370569781883738	-25.624341783422707	1571	1221	957	676	637	621	602	522	514	188	17	164	86	54.94164	30.729094	5.9031363	84.38262	1.0
13763.5	13479.5	28.37066936098834	-25.624340849283165	1571	1230	945	664	637	621	602	518	514	188	17	164	86	54.941593	30.728996	5.9024076	84.37811	1.0
13764.5	13479.5	28.370768940088016	-25.624339915075794	1578	1224	964	667	638	615	614	510	525	183	11	165	85	54.941547	30.7289	5.9016786	84.373604	1.0
13765.5	13479.5	28.370868519182757	-25.6243389808006	1578	1228	952	685	638	615	614	508	525	183	11	165	85	54.9415	30.728806	5.90095	84.36909	1.0
13766.5	13479.5	28.370968098272556	-25.624338046457584	1578	1234	949	670	645	618	616	518	536	183	11	168	80	54.941456	30.72871	5.9002213	84.36458	1.0
13767.5	13479.5	28.371067677357427	-25.624337112046742	1578	1232	953	660	645	618	616	516	536	183	11	168	80	54.94141	30.728615	5.8994927	84.36007	1.0
13768.5	13479.5	28.37116725643736	-25.624336177568086	1578	1238	933	657	647	638	599	520	514	183	11	166	80	54.941364	30.728518	5.8987637	84.35556	1.0
13769.5	13479.5	28.37126683551236	-25.624335243021594	1578	1219	949	664	647	638	599	513	514	183	11	166	80	54.94132	30.728422	5.898035	84.35105	1.0
13770.5	13479.5	28.37136641458242	-25.62433430840729	1591	1221	942	669	653	641	605	514	513	185	9	165	82	54.941273	30.728327	5.8973064	84.346535	1.0
13771.5	13479.5	28.371465993647547	-25.624333373725158	1591	1238	952	662	653	641	605	504	513	185	9	165	82	54.941223	30.728231	5.896578	84.342026	1.0
13772.5	13479.5	28.37156557270773	-25.624332438975202	1591	1220	955	663	660	641	606	517	527	185	9	178	87	54.941177	30.728134	5.8958488	84.33752	1.0
13773.5	13479.5	28.371665151762983	-25.62433150415743	1591	1227	959	659	660	641	606	521	527	185	9	178	87	54.94113	30.728039	5.89512	84.33301	1.0
13774.5	13479.5	28.3717647308133	-25.624330569271823	1591	1233	990	671	682	652	609	529	538	185	9	176	86	54.941086	30.727943	5.8943915	84.3285	1.0
13775.5	13479.5	28.371864309858676	-25.624329634318403	1591	1244	975	675	682	652	609	534	538	185	9	176	86	54.94104	30.727848	5.893663	84.32398	1.0
13776.5	13479.5	28.37196388889911	-25.624328699297152	1584	1242	979	672	700	658	620	523	540	177	15	168	88	54.940994	30.72775	5.892934	84.31947	1.0
13777.5	13479.5	28.372063467934613	-25.624327764208083	1584	1237	968	658	700	658	620	549	540	177	15	168	88	54.94095	30.727655	5.892205	84.314964	1.0
13778.5	13479.5	28.37216304696517	-25.62432682905119	1584	1236	965	676	691	633	631	541	542	177	15	169	92	54.940903	30.72756	5.8914766	84.310455	1.0
13779.5	13479.5	28.37226262599079	-25.624325893826473	1584	1237	977	673	691	633	631	533	542	177	15	169	92	54.940857	30.727465	5.890748	84.30595	1.0
13780.5	13479.5	28.372362205011477	-25.624324958533933	1584	1237	971	667	676	639	625	533	523	177	15	168	87	54.940807	30.72737	5.890019	84.30143	1.0
13781.5	13479.5	28.372461784027216	-25.62432402317357	1584	1232	964	665	676	639	625	526	523	177	15	168	87	54.94076	30.727272	5.8892903	84.29692	1.0
13782.5	13479.5	28.372561363038013	-25.624323087745385	1572	1239	961	665	670	638	618	524	506	185	10	167	87	54.940716	30.727177	5.8885617	84.29241	1.0
13783.5	13479.5	28.372660942043872	-25.624322152249377	1572	1251	970	679	670	638	618	517	506	185	10	167	87	54.94067	30.727081	5.887833	84.2879	1.0
13784.5	13479.5	28.372760521044793	-25.62432121668554	1572	1240	968	671	660	629	617	521	528	185	10	161	91	54.940624	30.726986	5.887104	84.283394	1.0
13785.5	13479.5	28.37286010004077	-25.624320281053887	1572	1228	968	657	660	629	617	515	528	185	10	161	91	54.94058	30.726889	5.8863754	84.27888	1.0
13786.5	13479.5	28.372959679031805	-25.62431934535441	1572	1240	971	670	658	636	619	513	537	185	10	168	93	54.940533	30.726793	5.885647	84.27437	1.0
13787.5	13479.5	28.3730592580179	-25.62431840958711	1572	1239	969	675	658	636	619	527	537	185	10	168	93	54.940487	30.726698	5.884918	84.26986	1.0
13788.5	13479.5	28.37315883699905	-25.624317473751987	1583	1246	961	669	643	626	604	513	519	176	10	175	89	54.94044	30.726603	5.884189	84.26535	1.0
13789.5	13479.5	28.373258415975258	-25.62431653784904	1583	1240	964	666	643	626	604	514	519	176	10	175	89	54.94039	30.726507	5.8834605	84.26084	1.0
13790.5	13479.5	28.37335799494652	-25.624315601878273	1583	1247	954	677	630	627	615	508	515	176	10	169	89	54.940346	30.72641	5.882732	84.256325	1.0
13791.5	13479.5	28.37345757391284	-25.624314665839677	1583	1247	959	681	630	627	615	517	515	176	10	169	89	54.9403	30.726315	5.8820033	84.251816	1.0
13792.5	13479.5	28.37355715287422	-25.624313729733267	1583	1238	971	684	653	623	608	520	512	176	10	176	94	54.940254	30.72622	5.881274	84.24731	1.0
13793.5	13479.5	28.373656731830653	-25.62431279355902	1583	1226	957	669	653	623	608	523	512	176	10	176	94	54.94021	30.726124	5.8805456	84.2428	1.0
13794.5	13479.5	28.37375631078214	-25.624311857316965	1580	1227	962	662	654	640	618	524	539	179	5	176	93	54.940163	30.726027	5.879817	84.23829	1.0
13795.5	13479.5	28.373855889728677	-25.624310921007083	1580	1231	966	672	654	640	618	524	539	179	5	176	93	54.940117	30.725931	5.8790884	84.23377	1.0
13796.5	13479.5	28.373955468670278	-25.62430998462937	1580	1243	965	669	649	655	606	514	529	179	5	183	93	54.94007	30.725836	5.8783593	84.22926	1.0
13797.5	13479.5	28.374055047606934	-25.624309048183843	1580	1256	949	669	649	655	606	534	529	179	5	183	93	54.940025	30.72574	5.8776307	84.224754	1.0
13798.5	13479.5	28.374154626538633	-25.62430811167049	1580	1227	950	684	644	629	610	535	523	179	5	187	91	54.939976	30.725645	5.876902	84.220245	1.0
13799.5	13479.5	28.37425420546539	-25.624307175089314	1580	1227	950	660	644	629	610	525	523	179	5	187	91	54.93993	30.725548	5.8761735	84.21574	1.0
13800.5	13479.5	28.374353784387207	-25.624306238440315	1574	1228	952	663	655	614	611	519	524	193	6	176	91	54.939884	30.725452	5.8754444	84.21122	1.0
13801.5	13479.5	28.37445336330407	-25.624305301723496	1574	1243	950	665	655	614	611	511	524	193	6	176	91	54.93984	30.725357	5.874716	84.20671	1.0
