# Exported mask 'geometry' on 23-Jun-2016 09:31:47.000031
# Product name: S2A_OPER_MTD_SAFL1C_PDMC_20160607T085006_R135_V20160606T081644_20160606T081644
# Product file location: /home/dgriffith/Downloads/S2Image/S2A_OPER_PRD_MSIL1C_PDMC_20160607T085006_R135_V20160606T081644_20160606T081644.SAFE/S2A_OPER_MTD_SAFL1C_PDMC_20160607T085006_R135_V20160606T081644_20160606T081644.xml

# Wavelength:				443.0	490.0	560.0	665.0	705.0	740.0	783.0	842.0	865.0	945.0	1375.0	1610.0	2190.0	0.0	0.0	0.0	0.0	0.0
# Solar flux:				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pixel-X	Pixel-Y	Longitude	Latitude	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B10	B11	B12	sun_zenith	sun_azimuth	view_zenith	view_azimuth	DarkInB8A
13802.5	13433.5	28.37450541363008	-25.62015161368058	1687	1347	1115	982	1156	1655	1849	1660	1964	666	16	1741	1080	54.93638	30.72707	5.876704	85.407845	0.0
13803.5	13433.5	28.3746049890965	-25.620150677001533	1687	1316	1087	927	1156	1655	1849	1691	1964	666	16	1741	1080	54.936333	30.726974	5.8760037	85.39743	0.0
13804.5	13433.5	28.37470456455798	-25.620149740254682	1687	1318	1057	907	1080	1638	1826	1675	2008	666	16	1618	956	54.936287	30.72688	5.8753037	85.387024	0.0
13805.5	13433.5	28.374804140014504	-25.620148803440014	1687	1292	1061	860	1080	1638	1826	1809	2008	666	16	1618	956	54.93624	30.726782	5.8746033	85.37661	0.0
13806.5	13433.5	28.374903715466086	-25.620147866557538	1626	1304	1056	887	1062	1641	1858	1832	2012	653	17	1593	949	54.936195	30.726686	5.8739033	85.366196	0.0
13807.5	13433.5	28.37500329091272	-25.620146929607255	1626	1302	1071	893	1062	1641	1858	1751	2012	653	17	1593	949	54.93615	30.726591	5.873203	85.35578	0.0
13808.5	13433.5	28.3751028663544	-25.62014599258916	1626	1289	1050	860	1026	1619	1848	1756	2015	653	17	1586	942	54.936104	30.726496	5.872503	85.34537	0.0
13809.5	13433.5	28.375202441791135	-25.620145055503254	1626	1281	1049	828	1026	1619	1848	1809	2015	653	17	1586	942	54.936054	30.726398	5.871803	85.33495	0.0
13810.5	13433.5	28.375302017222918	-25.62014411834954	1626	1286	1057	857	1062	1620	1767	1702	1910	653	17	1660	1047	54.93601	30.726303	5.8711023	85.32454	0.0
13811.5	13433.5	28.37540159264975	-25.62014318112801	1626	1289	1062	937	1062	1620	1767	1627	1910	653	17	1660	1047	54.935963	30.726208	5.8704023	85.314125	0.0
13812.5	13433.5	28.375501168071636	-25.620142243838675	1644	1290	1068	983	1161	1631	1831	1748	1923	661	13	1798	1211	54.935917	30.726112	5.869702	85.30371	0.0
13813.5	13433.5	28.375600743488565	-25.62014130648153	1644	1313	1128	1064	1161	1631	1831	1773	1923	661	13	1798	1211	54.93587	30.726017	5.869002	85.2933	0.0
13814.5	13433.5	28.375700318900545	-25.62014036905657	1644	1327	1120	1011	1121	1641	1828	1729	1994	661	13	1806	1156	54.935825	30.72592	5.868302	85.28289	0.0
13815.5	13433.5	28.37579989430758	-25.620139431563803	1644	1301	1077	909	1121	1641	1828	1765	1994	661	13	1806	1156	54.93578	30.725824	5.8676014	85.27248	0.0
13816.5	13433.5	28.375899469709655	-25.620138494003232	1644	1298	1051	877	1076	1664	1893	1808	2076	661	13	1740	1030	54.935734	30.725729	5.8669014	85.26206	0.0
13817.5	13433.5	28.37599904510678	-25.620137556374843	1644	1290	1039	893	1076	1664	1893	1881	2076	661	13	1740	1030	54.935688	30.725634	5.866201	85.25165	0.0
13818.5	13433.5	28.37609862049895	-25.620136618678647	1602	1310	1053	879	1051	1681	1921	1874	2080	656	16	1713	1009	54.93564	30.725538	5.865501	85.241234	0.0
13819.5	13433.5	28.37619819588617	-25.62013568091464	1602	1270	1036	853	1051	1681	1921	1821	2080	656	16	1713	1009	54.935593	30.725441	5.8648005	85.23082	0.0
13820.5	13433.5	28.37629777126844	-25.620134743082822	1602	1275	1023	870	1098	1688	1855	1738	2009	656	16	1719	1100	54.935547	30.725346	5.8641005	85.220406	0.0
13821.5	13433.5	28.376397346645756	-25.620133805183194	1602	1283	1032	896	1098	1688	1855	1737	2009	656	16	1719	1100	54.9355	30.72525	5.8634005	85.20999	0.0
13822.5	13433.5	28.376496922018113	-25.62013286721576	1602	1259	1029	833	1025	1675	1814	1776	1912	656	16	1631	972	54.935455	30.725155	5.8627	85.19958	0.0
13823.5	13433.5	28.376596497385517	-25.62013192918052	1602	1254	1029	810	1025	1675	1814	1807	1912	656	16	1631	972	54.93541	30.725058	5.862	85.18917	0.0
13708.5	13434.5	28.365146323835454	-25.620329636316765	1630	1360	1099	958	1014	1536	1736	1515	1825	603	18	1375	856	54.940796	30.736034	5.9425216	86.34842	0.0
13709.5	13434.5	28.365245899840136	-25.62032870600819	1630	1278	1034	849	1014	1536	1736	1698	1825	603	18	1375	856	54.94075	30.735937	5.9418206	86.338135	0.0
13710.5	13434.5	28.365345475839906	-25.62032777563181	1716	1289	1045	871	1080	1565	1736	1707	1891	682	14	1421	930	54.940704	30.735842	5.9411197	86.32785	0.0
13711.5	13434.5	28.365445051834758	-25.620326845187613	1716	1316	1104	940	1080	1565	1736	1624	1891	682	14	1421	930	54.94066	30.735746	5.940419	86.317566	0.0
13712.5	13434.5	28.365544627824693	-25.620325914675604	1716	1412	1130	926	1054	1561	1767	1806	2077	682	14	1501	894	54.940613	30.735651	5.9397182	86.30728	0.0
13713.5	13434.5	28.365644203809723	-25.620324984095785	1716	1394	1092	847	1054	1561	1767	2140	2077	682	14	1501	894	54.940567	30.735554	5.9390173	86.297	0.0
13714.5	13434.5	28.365743779789828	-25.620324053448154	1716	1334	1067	807	1071	1814	2008	2215	2301	682	14	1422	757	54.940517	30.735458	5.938317	86.28671	0.0
13715.5	13434.5	28.365843355765023	-25.620323122732714	1716	1290	1053	811	1071	1814	2008	2080	2301	682	14	1422	757	54.94047	30.735363	5.937616	86.27643	0.0
13716.5	13434.5	28.3659429317353	-25.62032219194946	1639	1307	1049	850	1039	1877	2151	1921	2322	714	17	1414	755	54.940426	30.735268	5.936915	86.26614	0.0
13717.5	13434.5	28.36604250770066	-25.620321261098397	1639	1290	1091	862	1039	1877	2151	1982	2322	714	17	1414	755	54.94038	30.735172	5.936214	86.25586	0.0
13718.5	13434.5	28.366142083661103	-25.620320330179517	1639	1291	1072	809	1007	1791	2102	2111	2192	714	17	1311	703	54.940334	30.735075	5.9355135	86.245575	0.0
13719.5	13434.5	28.366241659616634	-25.620319399192834	1639	1268	1069	819	1007	1791	2102	2216	2192	714	17	1311	703	54.94029	30.73498	5.9348125	86.23529	0.0
13720.5	13434.5	28.36634123556724	-25.620318468138333	1639	1323	1072	850	1161	1664	2100	2195	2710	714	17	1736	1099	54.940243	30.734884	5.9341116	86.225006	0.0
13721.5	13434.5	28.36644081151293	-25.62031753701602	1639	1630	1227	1117	1161	1664	2100	2494	2710	714	17	1736	1099	54.940197	30.734789	5.933411	86.21472	0.0
13722.5	13434.5	28.366540387453703	-25.6203166058259	1658	1803	1413	1305	1422	1820	2220	2528	2874	721	13	2361	1651	54.94015	30.734694	5.93271	86.20444	0.0
13723.5	13434.5	28.36663996338956	-25.620315674567966	1658	1710	1383	1306	1422	1820	2220	2522	2874	721	13	2361	1651	54.9401	30.734596	5.932009	86.194145	0.0
13724.5	13434.5	28.366739539320495	-25.620314743242215	1658	1492	1288	1240	1394	1896	2166	2177	2458	721	13	2392	1590	54.940056	30.7345	5.9313083	86.18386	0.0
13725.5	13434.5	28.36683911524651	-25.62031381184866	1658	1388	1224	1115	1394	1896	2166	2115	2458	721	13	2392	1590	54.94001	30.734406	5.930608	86.17358	0.0
13726.5	13434.5	28.366938691167608	-25.62031288038729	1658	1361	1170	1030	1185	1842	2099	2037	2211	721	13	2092	1260	54.939964	30.73431	5.929907	86.16329	0.0
13727.5	13434.5	28.367038267083785	-25.62031194885811	1658	1328	1104	946	1185	1842	2099	1778	2211	721	13	2092	1260	54.93992	30.734213	5.929206	86.15301	0.0
13728.5	13434.5	28.367137842995042	-25.620311017261116	1685	1329	1139	983	1229	1931	2161	1995	2422	778	17	2198	1261	54.939873	30.734118	5.9285054	86.14272	0.0
13729.5	13434.5	28.367237418901375	-25.620310085596316	1685	1334	1138	987	1229	1931	2161	1999	2422	778	17	2198	1261	54.939827	30.734022	5.9278045	86.13244	0.0
13730.5	13434.5	28.36733699480279	-25.620309153863698	1685	1342	1139	1021	1289	1972	2315	2122	2444	778	17	2280	1427	54.93978	30.733927	5.9271035	86.122154	0.0
13731.5	13434.5	28.367436570699283	-25.620308222063272	1685	1351	1178	1029	1289	1972	2315	2171	2444	778	17	2280	1427	54.939735	30.733831	5.9264026	86.11187	0.0
13732.5	13434.5	28.367536146590858	-25.620307290195033	1685	1346	1142	995	1221	1806	2090	1943	2231	778	17	2135	1389	54.939686	30.733734	5.925702	86.101585	0.0
13733.5	13434.5	28.367635722477505	-25.620306358258983	1685	1326	1107	988	1221	1806	2090	1801	2231	778	17	2135	1389	54.93964	30.733639	5.925001	86.0913	0.0
13734.5	13434.5	28.367735298359236	-25.620305426255122	1754	1330	1128	1050	1184	1782	1993	1931	2211	711	13	1825	1110	54.939594	30.733543	5.9243	86.08102	0.0
13735.5	13434.5	28.36783487423604	-25.620304494183458	1754	1309	1094	909	1184	1782	1993	1895	2211	711	13	1825	1110	54.93955	30.733448	5.9235997	86.07073	0.0
13736.5	13434.5	28.367934450107917	-25.62030356204397	1754	1326	1149	1053	1454	1917	2191	2091	2235	711	13	2111	1550	54.939503	30.733353	5.922899	86.06045	0.0
13737.5	13434.5	28.368034025974872	-25.620302629836676	1754	1446	1312	1403	1454	1917	2191	2169	2235	711	13	2111	1550	54.939457	30.733255	5.922198	86.050156	0.0
13738.5	13434.5	28.36813360183691	-25.62030169756157	1754	1613	1506	1613	1780	2102	2140	1894	2285	711	13	2297	1874	54.93941	30.73316	5.921497	86.03987	0.0
13739.5	13434.5	28.368233177694016	-25.620300765218655	1754	1822	1737	1804	1780	2102	2140	1984	2285	711	13	2297	1874	54.939365	30.733065	5.9207964	86.02959	0.0
13740.5	13434.5	28.368332753546202	-25.620299832807927	1742	1634	1570	1730	1749	2167	2439	2254	2413	691	11	2408	1864	54.93932	30.73297	5.9200954	86.0193	0.0
13741.5	13434.5	28.368432329393464	-25.620298900329384	1742	1421	1314	1289	1749	2167	2439	2455	2413	691	11	2408	1864	54.93927	30.732872	5.9193945	86.00902	0.0
13742.5	13434.5	28.3685319052358	-25.620297967783035	1742	1309	1121	904	1228	1907	1979	2272	2181	691	11	1762	1089	54.939224	30.732777	5.918694	85.99873	0.0
13743.5	13434.5	28.3686314810732	-25.620297035168868	1742	1283	1090	923	1228	1907	1979	1819	2181	691	11	1762	1089	54.93918	30.732681	5.917993	85.98845	0.0
13744.5	13434.5	28.368731056905688	-25.620296102486897	1742	1274	1075	858	1108	1845	2097	2163	2262	691	11	1403	739	54.939133	30.732586	5.917292	85.978165	0.0
13745.5	13434.5	28.368830632733243	-25.620295169737112	1742	1281	1069	838	1108	1845	2097	2106	2262	691	11	1403	739	54.939087	30.73249	5.916591	85.96788	0.0
13746.5	13434.5	28.36893020855587	-25.620294236919516	1618	1288	1072	832	1106	2036	2380	2306	2562	772	13	1356	665	54.93904	30.732393	5.9158907	85.957596	0.0
13747.5	13434.5	28.369029784373577	-25.62029330403411	1618	1290	1094	831	1106	2036	2380	2396	2562	772	13	1356	665	54.938995	30.732298	5.9151897	85.94731	0.0
13748.5	13434.5	28.369129360186346	-25.62029237108089	1618	1268	1047	791	1010	2069	2427	2319	2577	772	13	1304	611	54.93895	30.732203	5.914489	85.93703	0.0
13749.5	13434.5	28.369228935994194	-25.620291438059862	1618	1278	1048	785	1010	2069	2427	2494	2577	772	13	1304	611	54.938904	30.732107	5.9137883	85.92674	0.0
13750.5	13434.5	28.369328511797114	-25.620290504971017	1618	1281	1082	802	1026	2204	2455	2734	2672	772	13	1365	641	54.938854	30.732012	5.9130874	85.91646	0.0
13751.5	13434.5	28.3694280875951	-25.620289571814368	1618	1271	1089	816	1026	2204	2455	2701	2672	772	13	1365	641	54.93881	30.731915	5.9123864	85.906166	0.0
13752.5	13434.5	28.369527663388162	-25.62028863858991	1641	1282	1067	804	1083	1993	2236	2439	2487	722	15	1538	793	54.938763	30.73182	5.9116855	85.89588	0.0
13753.5	13434.5	28.369627239176296	-25.62028770529763	1641	1280	1077	864	1083	1993	2236	2163	2487	722	15	1538	793	54.938717	30.731724	5.910985	85.8856	0.0
13754.5	13434.5	28.369726814959492	-25.620286771937543	1641	1296	1076	879	1102	1806	2077	1965	2268	722	15	1686	946	54.93867	30.731628	5.910284	85.87531	0.0
13755.5	13434.5	28.369826390737767	-25.62028583850965	1641	1302	1089	924	1102	1806	2077	1968	2268	722	15	1686	946	54.938625	30.731531	5.909583	85.86503	0.0
13756.5	13434.5	28.36992596651111	-25.62028490501394	1641	1330	1103	929	1151	1841	2108	2088	2323	722	15	1794	1054	54.93858	30.731436	5.9088826	85.854744	0.0
13757.5	13434.5	28.37002554227952	-25.620283971450423	1641	1331	1139	971	1151	1841	2108	2117	2323	722	15	1794	1054	54.938534	30.73134	5.9081817	85.84446	0.0
13758.5	13434.5	28.370125118043	-25.620283037819092	1702	1324	1133	929	1149	1850	2093	2047	2247	702	15	1795	1066	54.938488	30.731245	5.9074807	85.834175	0.0
13759.5	13434.5	28.370224693801546	-25.62028210411995	1702	1342	1154	975	1149	1850	2093	2089	2247	702	15	1795	1066	54.93844	30.73115	5.90678	85.82389	0.0
13760.5	13434.5	28.370324269555162	-25.620281170353003	1702	1345	1202	1054	1204	1809	2040	2083	2175	702	15	1819	1132	54.938393	30.731052	5.9060793	85.81361	0.0
13761.5	13434.5	28.37042384530385	-25.620280236518237	1702	1372	1175	1028	1204	1809	2040	2017	2175	702	15	1819	1132	54.938347	30.730957	5.9053783	85.80332	0.0
13762.5	13434.5	28.3705234210476	-25.62027930261566	1702	1364	1170	1021	1186	1756	1953	1951	2109	702	15	1797	1111	54.9383	30.730862	5.9046774	85.79304	0.0
13763.5	13434.5	28.370622996786416	-25.620278368645277	1702	1349	1153	975	1186	1756	1953	1888	2109	702	15	1797	1111	54.938255	30.730766	5.903977	85.78275	0.0
13764.5	13434.5	28.370722572520304	-25.62027743460708	1701	1355	1109	961	1187	1713	1920	1919	2109	707	9	1732	1087	54.93821	30.73067	5.903276	85.77247	0.0
13765.5	13434.5	28.370822148249253	-25.620276500501074	1701	1331	1134	985	1187	1713	1920	1910	2109	707	9	1732	1087	54.938164	30.730574	5.902575	85.762184	0.0
13766.5	13434.5	28.37092172397327	-25.620275566327255	1701	1343	1128	979	1160	1718	1926	1841	2037	707	9	1592	942	54.938118	30.730478	5.901874	85.75189	0.0
13767.5	13434.5	28.37102129969236	-25.62027463208563	1701	1348	1128	910	1160	1718	1926	1832	2037	707	9	1592	942	54.938072	30.730383	5.9011736	85.74161	0.0
13768.5	13434.5	28.371120875406508	-25.620273697776184	1701	1335	1120	915	1105	1809	2058	1931	2202	707	9	1512	849	54.938023	30.730288	5.9004726	85.73132	0.0
13769.5	13434.5	28.37122045111572	-25.620272763398937	1701	1349	1139	914	1105	1809	2058	2063	2202	707	9	1512	849	54.937977	30.73019	5.8997717	85.72104	0.0
13770.5	13434.5	28.371320026819998	-25.620271828953875	1712	1355	1146	928	1199	1899	2169	2188	2328	768	14	1663	1013	54.93793	30.730095	5.899071	85.710754	0.0
13771.5	13434.5	28.371419602519342	-25.620270894441003	1712	1356	1166	1014	1199	1899	2169	2130	2328	768	14	1663	1013	54.937885	30.73	5.8983703	85.70047	0.0
13772.5	13434.5	28.37151917821375	-25.62026995986032	1712	1419	1236	1123	1311	1977	2253	2164	2398	768	14	1773	1136	54.93784	30.729904	5.8976693	85.690186	0.0
13773.5	13434.5	28.37161875390322	-25.620269025211826	1712	1396	1236	1064	1311	1977	2253	2342	2398	768	14	1773	1136	54.937794	30.729809	5.8969684	85.6799	0.0
13774.5	13434.5	28.37171832958775	-25.620268090495518	1712	1367	1164	1020	1251	2011	2234	2366	2558	768	14	1598	1019	54.937748	30.729712	5.896268	85.66962	0.0
13775.5	13434.5	28.371817905267346	-25.620267155711403	1712	1362	1178	984	1251	2011	2234	2529	2558	768	14	1598	1019	54.937702	30.729616	5.895567	85.65933	0.0
13776.5	13434.5	28.371917480942006	-25.620266220859474	1764	1424	1189	1063	1234	1691	1851	1870	1937	476	11	1428	938	54.937656	30.72952	5.894866	85.64905	0.0
13777.5	13434.5	28.37201705661173	-25.62026528593974	1764	1471	1263	1149	1234	1691	1851	1601	1937	476	11	1428	938	54.937607	30.729425	5.8941655	85.63876	0.0
13778.5	13434.5	28.372116632276512	-25.62026435095219	1764	1439	1219	1011	1141	1398	1450	1352	1482	476	11	1102	679	54.93756	30.72933	5.8934646	85.62848	0.0
13779.5	13434.5	28.372216207936354	-25.62026341589683	1764	1459	1213	1061	1141	1398	1450	1347	1482	476	11	1102	679	54.937515	30.729233	5.8927636	85.618195	0.0
13780.5	13434.5	28.37231578359126	-25.62026248077366	1764	1458	1190	979	1067	1355	1362	1317	1430	476	11	935	478	54.93747	30.729137	5.8920627	85.6079	0.0
13781.5	13434.5	28.372415359241227	-25.62026154558268	1764	1439	1169	972	1067	1355	1362	1328	1430	476	11	935	478	54.937424	30.729042	5.891362	85.59762	0.0
13782.5	13434.5	28.372514934886254	-25.62026061032389	1690	1420	1154	967	1047	1413	1557	1484	1586	494	11	909	462	54.937378	30.728947	5.8906612	85.58733	0.0
13783.5	13434.5	28.372614510526336	-25.620259674997286	1690	1371	1118	909	1047	1413	1557	1603	1586	494	11	909	462	54.937332	30.72885	5.8899603	85.57705	0.0
13784.5	13434.5	28.372714086161483	-25.620258739602875	1690	1357	1099	863	1009	1526	1665	1719	1793	494	11	1089	591	54.937286	30.728754	5.88926	85.566765	0.0
13785.5	13434.5	28.37281366179169	-25.62025780414065	1690	1350	1107	907	1009	1526	1665	1689	1793	494	11	1089	591	54.93724	30.728659	5.888559	85.55648	0.0
13786.5	13434.5	28.372913237416952	-25.62025686861061	1690	1344	1129	919	1144	1574	1688	1656	1877	494	11	1303	788	54.93719	30.728563	5.887858	85.546196	0.0
13787.5	13434.5	28.373012813037278	-25.620255933012768	1690	1350	1125	941	1144	1574	1688	1686	1877	494	11	1303	788	54.937145	30.728468	5.887157	85.53591	0.0
13788.5	13434.5	28.373112388652658	-25.62025499734711	1664	1392	1141	1015	1097	1663	1964	1718	2107	593	13	1339	769	54.9371	30.72837	5.8864565	85.52563	0.0
13789.5	13434.5	28.373211964263096	-25.620254061613647	1664	1337	1130	958	1097	1663	1964	1850	2107	593	13	1339	769	54.937054	30.728275	5.8857555	85.51534	0.0
13790.5	13434.5	28.37331153986859	-25.620253125812372	1664	1310	1074	823	1027	1761	2009	1834	2178	593	13	1298	688	54.937008	30.72818	5.8850546	85.50506	0.0
13791.5	13434.5	28.373411115469143	-25.620252189943283	1664	1327	1100	866	1027	1761	2009	1874	2178	593	13	1298	688	54.936962	30.728085	5.884354	85.494774	0.0
13792.5	13434.5	28.373510691064755	-25.620251254006384	1664	1363	1134	926	1145	1713	1890	1973	1987	593	13	1423	844	54.936916	30.72799	5.883653	85.48449	0.0
13793.5	13434.5	28.37361026665542	-25.620250318001673	1664	1432	1190	1039	1145	1713	1890	1866	1987	593	13	1423	844	54.93687	30.727892	5.882952	85.474205	0.0
13794.5	13434.5	28.37370984224114	-25.620249381929153	1659	1443	1222	1125	1195	1597	1730	1662	1801	607	11	1527	976	54.936825	30.727797	5.8822513	85.46391	0.0
13795.5	13434.5	28.373809417821917	-25.620248445788825	1659	1416	1198	1109	1195	1597	1730	1558	1801	607	11	1527	976	54.936775	30.727701	5.881551	85.45363	0.0
13796.5	13434.5	28.373908993397748	-25.620247509580683	1659	1363	1116	972	1080	1565	1764	1560	1851	607	11	1486	895	54.93673	30.727606	5.88085	85.443344	0.0
13797.5	13434.5	28.374008568968637	-25.62024657330473	1659	1337	1091	916	1080	1565	1764	1619	1851	607	11	1486	895	54.936684	30.727509	5.880149	85.43306	0.0
13798.5	13434.5	28.37410814453458	-25.620245636960966	1659	1355	1119	941	1107	1645	1827	1753	1922	607	11	1484	902	54.936638	30.727413	5.8794484	85.422775	0.0
13799.5	13434.5	28.37420772009558	-25.620244700549396	1659	1372	1153	1005	1107	1645	1827	1818	1922	607	11	1484	902	54.936592	30.727318	5.8787475	85.41249	0.0
13800.5	13434.5	28.374307295651626	-25.620243764070015	1648	1379	1161	1026	1134	1608	1832	1769	1925	627	17	1631	1080	54.936546	30.727222	5.8780465	85.40221	0.0
13801.5	13434.5	28.374406871202734	-25.62024282752282	1648	1369	1141	1030	1134	1608	1832	1711	1925	627	17	1631	1080	54.9365	30.727127	5.8773456	85.39192	0.0
13802.5	13434.5	28.37450644674889	-25.620241890907817	1648	1354	1144	1059	1102	1619	1798	1725	1921	627	17	1673	1074	54.936455	30.72703	5.876645	85.38164	0.0
13803.5	13434.5	28.374606022290102	-25.620240954225	1648	1338	1104	983	1102	1619	1798	1682	1921	627	17	1673	1074	54.93641	30.726934	5.875944	85.37135	0.0
13804.5	13434.5	28.374705597826363	-25.620240017474377	1648	1316	1071	898	1056	1635	1812	1687	1959	627	17	1594	955	54.93636	30.72684	5.875243	85.36107	0.0
13805.5	13434.5	28.374805173357675	-25.62023908065594	1648	1296	1047	851	1056	1635	1812	1767	1959	627	17	1594	955	54.936314	30.726744	5.8745427	85.350784	0.0
13806.5	13434.5	28.374904748884042	-25.620238143769697	1638	1299	1056	870	1046	1664	1862	1745	1991	650	16	1574	907	54.936268	30.726646	5.873842	85.3405	0.0
13807.5	13434.5	28.375004324405463	-25.620237206815638	1638	1281	1047	849	1046	1664	1862	1817	1991	650	16	1574	907	54.936222	30.726551	5.873141	85.330215	0.0
13808.5	13434.5	28.375103899921932	-25.62023626979377	1638	1292	1035	846	1033	1625	1853	1745	1996	650	16	1585	908	54.936176	30.726456	5.87244	85.31993	0.0
13809.5	13434.5	28.375203475433448	-25.62023533270409	1638	1293	1048	869	1033	1625	1853	1750	1996	650	16	1585	908	54.93613	30.72636	5.8717394	85.30964	0.0
13810.5	13434.5	28.37530305094002	-25.620234395546603	1638	1313	1055	886	1023	1587	1815	1703	1963	650	16	1603	982	54.936085	30.726265	5.8710384	85.299355	0.0
13811.5	13434.5	28.375402626441637	-25.62023345832131	1638	1296	1051	897	1023	1587	1815	1679	1963	650	16	1603	982	54.93604	30.726168	5.8703375	85.28907	0.0
13812.5	13434.5	28.37550220193831	-25.620232521028196	1640	1255	1015	863	1059	1665	1863	1732	1972	655	14	1669	1011	54.935993	30.726072	5.869637	85.278786	0.0
13813.5	13434.5	28.375601777430028	-25.62023158366728	1640	1290	1100	954	1059	1665	1863	1858	1972	655	14	1669	1011	54.935944	30.725977	5.868936	85.2685	0.0
13814.5	13434.5	28.375701352916796	-25.62023064623855	1640	1325	1112	991	1121	1654	1842	1811	1997	655	14	1781	1142	54.935898	30.725882	5.868235	85.25822	0.0
13815.5	13434.5	28.375800928398608	-25.620229708742013	1640	1292	1064	912	1121	1654	1842	1781	1997	655	14	1781	1142	54.935852	30.725786	5.867534	85.24793	0.0
13816.5	13434.5	28.37590050387547	-25.62022877117766	1640	1284	1044	874	1095	1646	1861	1767	1976	655	14	1742	1111	54.935806	30.725689	5.8668337	85.23765	0.0
13817.5	13434.5	28.376000079347385	-25.6202278335455	1640	1265	1029	824	1095	1646	1861	1835	1976	655	14	1742	1111	54.93576	30.725594	5.8661327	85.22736	0.0
13818.5	13434.5	28.376099654814347	-25.62022689584553	1615	1277	1027	827	1090	1674	1850	1879	1967	648	9	1707	1054	54.935715	30.725498	5.865432	85.21708	0.0
13819.5	13434.5	28.37619923027635	-25.62022595807775	1615	1269	1035	839	1090	1674	1850	1871	1967	648	9	1707	1054	54.93567	30.725403	5.8647313	85.206795	0.0
13820.5	13434.5	28.376298805733406	-25.620225020242156	1615	1292	1062	936	1152	1625	1833	1762	1938	648	9	1808	1235	54.935623	30.725306	5.8640304	85.19651	0.0
13821.5	13434.5	28.376398381185503	-25.620224082338755	1615	1311	1076	1066	1152	1625	1833	1657	1938	648	9	1808	1235	54.935577	30.72521	5.8633294	85.186226	0.0
13822.5	13434.5	28.37649795663265	-25.62022314436755	1615	1305	1059	938	1073	1615	1816	1687	1928	648	9	1747	1068	54.935528	30.725115	5.8626285	85.17594	0.0
13823.5	13434.5	28.37659753207484	-25.620222206328524	1615	1276	1023	848	1073	1615	1816	1733	1928	648	9	1747	1068	54.935482	30.72502	5.861928	85.16565	0.0
13708.5	13435.5	28.365147349929185	-25.620419913896	1630	1356	1133	963	1014	1536	1736	1622	1825	603	18	1375	856	54.940872	30.735994	5.9425206	86.31015	0.0
13709.5	13435.5	28.365246926008652	-25.620418983583683	1630	1316	1067	856	1014	1536	1736	1497	1825	603	18	1375	856	54.940823	30.735899	5.941819	86.299995	0.0
13710.5	13435.5	28.36534650208321	-25.620418053203554	1716	1314	1077	879	1080	1565	1736	1675	1891	682	14	1421	930	54.940777	30.735804	5.941118	86.28984	0.0
13711.5	13435.5	28.365446078152853	-25.620417122755615	1716	1432	1277	1161	1080	1565	1736	1577	1891	682	14	1421	930	54.94073	30.735706	5.9404163	86.27968	0.0
13712.5	13435.5	28.36554565421758	-25.620416192239862	1716	1418	1204	1012	1054	1561	1767	1456	2077	682	14	1501	894	54.940685	30.735611	5.939715	86.26952	0.0
13713.5	13435.5	28.36564523027739	-25.620415261656298	1716	1293	1047	806	1054	1561	1767	1659	2077	682	14	1501	894	54.94064	30.735516	5.9390135	86.25937	0.0
13714.5	13435.5	28.36574480633229	-25.620414331004923	1716	1273	1027	797	1071	1814	2008	1996	2301	682	14	1422	757	54.940594	30.73542	5.938312	86.249214	0.0
13715.5	13435.5	28.36584438238227	-25.620413400285734	1716	1300	1092	864	1071	1814	2008	2199	2301	682	14	1422	757	54.940548	30.735323	5.9376106	86.23905	0.0
13716.5	13435.5	28.365943958427334	-25.62041246949873	1639	1306	1082	890	1039	1877	2151	2253	2322	714	17	1414	755	54.940502	30.735228	5.936909	86.2289	0.0
13717.5	13435.5	28.36604353446748	-25.62041153864392	1639	1265	1044	799	1039	1877	2151	2089	2322	714	17	1414	755	54.940456	30.735132	5.936208	86.21874	0.0
13718.5	13435.5	28.366143110502716	-25.6204106077213	1639	1256	996	708	1007	1791	2102	1661	2192	714	17	1311	703	54.940407	30.735037	5.9355063	86.20859	0.0
13719.5	13435.5	28.36624268653303	-25.620409676730862	1639	1291	1026	781	1007	1791	2102	1832	2192	714	17	1311	703	54.94036	30.734941	5.934805	86.198425	0.0
13720.5	13435.5	28.366342262558426	-25.620408745672616	1639	1499	1169	981	1161	1664	2100	2162	2710	714	17	1736	1099	54.940315	30.734844	5.9341035	86.18827	0.0
13721.5	13435.5	28.366441838578908	-25.62040781454656	1639	1843	1359	1219	1161	1664	2100	2457	2710	714	17	1736	1099	54.94027	30.734749	5.933402	86.178116	0.0
13722.5	13435.5	28.366541414594472	-25.620406883352686	1658	1820	1466	1422	1422	1820	2220	2584	2874	721	13	2361	1651	54.940224	30.734653	5.9327006	86.16796	0.0
13723.5	13435.5	28.36664099060511	-25.620405952091	1658	1585	1373	1401	1422	1820	2220	2210	2874	721	13	2361	1651	54.940178	30.734558	5.931999	86.1578	0.0
13724.5	13435.5	28.366740566610833	-25.620405020761513	1658	1422	1289	1242	1394	1896	2166	2117	2458	721	13	2392	1590	54.940132	30.734463	5.931298	86.147644	0.0
